"customerID","tenure","cancel","InternetService"
"9565-FLVCG",65,1,"DSL"
"8755-OGKNA",57,1,"No"
"2800-VEQXM",3,1,"Fiber optic"
"7538-GWHML",2,0,"Fiber optic"
"5533-RJFTJ",49,1,"DSL"
"3859-CVCET",4,0,"DSL"
"0214-JHPFW",70,1,"DSL"
"5642-MHDQT",53,1,"No"
"3088-FVYWK",53,1,"No"
"3276-HDUEG",1,0,"Fiber optic"
"9092-GDZKO",22,1,"No"
"0823-HSCDJ",52,0,"DSL"
"3729-OWRVL",65,1,"Fiber optic"
"2324-AALNO",48,1,"No"
"0822-GAVAP",2,0,"DSL"
"5760-IFJOZ",3,1,"Fiber optic"
"2826-UWHIS",45,1,"Fiber optic"
"1448-PWKYE",1,0,"Fiber optic"
"7501-IWUNG",61,1,"DSL"
"4957-TREIR",3,1,"DSL"
"7251-LJBQN",40,1,"Fiber optic"
"8040-MNRTF",1,1,"Fiber optic"
"1536-HBSWP",1,1,"DSL"
"5313-FPXWG",51,1,"No"
"0067-DKWBL",2,0,"DSL"
"0946-FKYTX",52,1,"DSL"
"5076-YVXCM",51,1,"Fiber optic"
"8262-COGGB",1,1,"No"
"6663-JOCQO",31,1,"DSL"
"9620-QJREV",47,1,"No"
"2276-YDAVZ",3,0,"Fiber optic"
"2682-KEVRP",22,1,"No"
"2480-JZOSN",1,1,"No"
"0078-XZMHT",72,1,"DSL"
"5896-NPFWW",3,0,"DSL"
"9978-HYCIN",47,1,"Fiber optic"
"8338-QIUNR",72,1,"DSL"
"1525-LNLOJ",66,1,"DSL"
"9450-TRJUU",35,1,"Fiber optic"
"1766-GKNMI",29,1,"Fiber optic"
"6942-LBFDP",2,1,"No"
"1456-TWCGB",4,1,"DSL"
"7133-VBDCG",25,0,"Fiber optic"
"7596-ZYWBB",65,1,"DSL"
"8329-UTMVM",27,1,"Fiber optic"
"3014-WJKSM",29,1,"Fiber optic"
"3347-YJZZE",29,1,"DSL"
"1029-QFBEN",1,0,"No"
"7929-DMBCV",20,1,"Fiber optic"
"9661-JALZV",58,1,"No"
"5433-KYGHE",14,1,"Fiber optic"
"4312-KFRXN",72,1,"No"
"5575-TPIZQ",46,1,"Fiber optic"
"0114-IGABW",71,1,"DSL"
"9944-AEXBM",32,1,"Fiber optic"
"1853-ARAAQ",26,1,"DSL"
"6952-OMNWB",68,1,"Fiber optic"
"4697-LUPSU",2,1,"No"
"8434-VGEQQ",61,1,"No"
"4952-YSOGZ",4,0,"Fiber optic"
"1589-AGTLK",3,0,"DSL"
"5244-IRFIH",33,0,"Fiber optic"
"6549-YMFAW",9,1,"No"
"4950-HKQTE",22,1,"No"
"6786-OBWQR",5,1,"Fiber optic"
"2684-EIWEO",30,0,"Fiber optic"
"2753-JMMCV",65,1,"DSL"
"6439-GTPCA",45,0,"Fiber optic"
"6621-YOBKI",5,1,"No"
"1216-JWVUX",25,1,"Fiber optic"
"7564-GHCVB",72,1,"Fiber optic"
"1173-NOEYG",27,1,"Fiber optic"
"7595-EHCDL",32,1,"DSL"
"6647-ZEDXT",30,1,"Fiber optic"
"2521-NPUZR",70,1,"Fiber optic"
"1307-TVUFB",42,1,"Fiber optic"
"7503-MIOGA",72,1,"DSL"
"4381-MHQDC",47,1,"DSL"
"6923-JHPMP",2,1,"Fiber optic"
"5138-WVKYJ",10,0,"Fiber optic"
"4018-PPNDW",61,1,"No"
"1635-FJFCC",5,1,"DSL"
"2499-AJYUA",72,1,"Fiber optic"
"6919-ELBGL",72,1,"Fiber optic"
"3966-HRMZA",3,1,"Fiber optic"
"6425-JWTDV",48,1,"No"
"8405-IGQFX",63,1,"Fiber optic"
"8224-IVVPA",27,1,"DSL"
"9477-LGWQI",70,1,"DSL"
"1410-RSCMR",7,1,"DSL"
"0139-IVFJG",2,1,"Fiber optic"
"6683-VLCTZ",20,0,"Fiber optic"
"5730-DBDSI",66,1,"No"
"0030-FNXPP",3,1,"No"
"2189-WWOEW",15,0,"Fiber optic"
"5684-FJVYR",72,1,"Fiber optic"
"4013-GUXND",1,1,"No"
"1894-IGFSG",22,0,"Fiber optic"
"7379-POKDZ",3,0,"Fiber optic"
"1266-NZYUI",72,1,"DSL"
"7969-FFOWG",65,1,"No"
"4718-DHSMV",11,1,"DSL"
"5175-WLYXL",22,1,"Fiber optic"
"7817-OMJNA",14,1,"No"
"8728-SKJLR",41,1,"Fiber optic"
"3137-NYQQI",17,1,"DSL"
"7706-DZNKK",11,1,"No"
"0236-HFWSV",15,0,"Fiber optic"
"3900-AQPHZ",1,0,"No"
"5842-POCOP",5,0,"Fiber optic"
"2037-XJFUP",33,0,"Fiber optic"
"8823-RLPWL",72,1,"Fiber optic"
"9505-SQFSW",3,1,"DSL"
"7314-OXENN",2,0,"Fiber optic"
"3758-CKOQL",59,1,"Fiber optic"
"0322-CHQRU",2,0,"DSL"
"5676-CFLYY",71,1,"DSL"
"7521-AFHAB",5,1,"DSL"
"0285-INHLN",27,1,"DSL"
"4678-DVQEO",1,0,"DSL"
"5125-CNDSP",63,1,"DSL"
"0691-IFBQW",46,0,"Fiber optic"
"4992-LTJNE",72,1,"DSL"
"2202-OUTMO",34,1,"DSL"
"0810-BDHAW",24,1,"DSL"
"0229-LFJAF",72,1,"DSL"
"7131-ZQZNK",60,1,"DSL"
"3442-ZHHCC",68,1,"DSL"
"5726-CVNYA",8,1,"No"
"9871-ELEYA",34,1,"DSL"
"4257-GAESD",6,1,"DSL"
"5173-WXOQV",2,1,"DSL"
"2040-OBMLJ",31,1,"Fiber optic"
"6286-ZHAOK",20,1,"No"
"3807-XHCJH",1,1,"No"
"3009-JWMPU",62,0,"Fiber optic"
"5671-RQRLP",70,1,"Fiber optic"
"1450-GALXR",10,0,"Fiber optic"
"8859-AXJZP",39,1,"No"
"3174-AKMAS",46,1,"DSL"
"3138-BKYAV",6,0,"Fiber optic"
"9926-PJHDQ",72,1,"DSL"
"7382-DFJTU",18,1,"DSL"
"2798-NYLMZ",71,1,"Fiber optic"
"4289-DTDKW",40,0,"Fiber optic"
"1820-TQVEV",1,0,"Fiber optic"
"2239-JALAW",58,0,"Fiber optic"
"4853-RULSV",70,0,"Fiber optic"
"8098-TDCBU",42,1,"No"
"3551-GAEGL",34,1,"DSL"
"4785-NKHCX",5,1,"No"
"3196-NVXLZ",25,1,"Fiber optic"
"6275-YDUVO",2,0,"Fiber optic"
"0036-IHMOT",55,1,"Fiber optic"
"0115-TFERT",21,0,"Fiber optic"
"4178-EGMON",70,1,"Fiber optic"
"4220-TINQT",61,1,"Fiber optic"
"5318-YKDPV",43,1,"DSL"
"7975-TZMLR",47,1,"Fiber optic"
"0295-QVKPB",5,1,"DSL"
"4335-BSMJS",62,1,"No"
"2311-QYMUQ",16,0,"Fiber optic"
"3643-AHCFP",7,0,"Fiber optic"
"9146-JRIOX",14,1,"No"
"3104-OWCGK",60,0,"Fiber optic"
"5337-IIWKZ",34,1,"DSL"
"9101-BWFSS",50,0,"Fiber optic"
"9650-VBUOG",38,1,"No"
"3487-EARAT",70,1,"DSL"
"2672-TGEFF",37,1,"Fiber optic"
"9231-ZJYAM",4,0,"Fiber optic"
"4250-WAROZ",60,1,"Fiber optic"
"8184-WMOFI",62,1,"DSL"
"6982-SSHFK",1,0,"DSL"
"6092-QZVPP",36,1,"DSL"
"4625-LAMOB",44,1,"No"
"0727-BMPLR",55,0,"Fiber optic"
"0392-BZIUW",72,1,"Fiber optic"
"1038-ZAGBI",12,0,"No"
"6549-NNDYT",13,1,"DSL"
"3027-ZTDHO",1,0,"Fiber optic"
"0422-OHQHQ",15,1,"No"
"6916-HIJSE",65,1,"DSL"
"2316-ESMLS",12,1,"DSL"
"9778-OGKQZ",72,1,"DSL"
"7408-OFWXJ",72,1,"DSL"
"6007-TCTST",72,1,"Fiber optic"
"2252-NKNSI",52,1,"DSL"
"8713-IGZSO",2,1,"No"
"7905-TVXTA",5,1,"DSL"
"7695-PKLCZ",68,1,"No"
"2382-BCKQJ",62,0,"Fiber optic"
"8374-UULRV",72,1,"DSL"
"2207-NHRJK",1,0,"DSL"
"3224-DFQNQ",66,1,"Fiber optic"
"5275-PMFUT",72,1,"DSL"
"4795-UXVCJ",26,1,"No"
"9777-IQHWP",64,1,"Fiber optic"
"0947-MUGVO",20,0,"Fiber optic"
"9944-HKVVB",3,0,"Fiber optic"
"4124-MMETB",22,0,"Fiber optic"
"3671-SHRSP",4,0,"Fiber optic"
"0979-MOZQI",62,1,"DSL"
"2732-ISEZX",5,1,"No"
"3313-QKNKB",59,0,"Fiber optic"
"0323-XWWTN",3,1,"No"
"1937-OTUKY",72,1,"Fiber optic"
"1573-LGXBA",57,1,"Fiber optic"
"1764-VUUMT",66,1,"No"
"5073-WXOYN",60,0,"DSL"
"4713-ZBURT",45,1,"Fiber optic"
"3050-GBUSH",3,1,"DSL"
"0207-MDKNV",15,0,"Fiber optic"
"7876-AEHIG",51,1,"DSL"
"7945-HLKEA",60,1,"DSL"
"9342-VNIMQ",33,1,"DSL"
"9851-KIELU",10,0,"Fiber optic"
"3523-BRGUW",26,1,"No"
"3908-BLSYF",6,0,"Fiber optic"
"3199-NPKCN",67,1,"Fiber optic"
"5170-PTRKA",49,1,"DSL"
"4661-NJEUX",1,1,"No"
"2123-AGEEN",7,1,"Fiber optic"
"1258-YMZNM",27,1,"Fiber optic"
"0048-LUMLS",37,1,"Fiber optic"
"7549-MYGPK",63,0,"Fiber optic"
"5898-IGSLP",31,1,"Fiber optic"
"3804-RVTGV",50,0,"Fiber optic"
"6259-WJQLC",32,1,"Fiber optic"
"9227-LUNBG",1,0,"DSL"
"7997-EASSD",63,1,"Fiber optic"
"0730-KOAVE",30,1,"Fiber optic"
"8975-SKGRX",71,1,"Fiber optic"
"0678-RLHVP",53,1,"Fiber optic"
"4315-MURBD",12,0,"Fiber optic"
"2267-FPIMA",50,1,"Fiber optic"
"1051-GEJLJ",2,1,"No"
"9734-YWGEX",9,0,"Fiber optic"
"2719-BDAQO",17,0,"Fiber optic"
"5285-MVEHD",56,1,"Fiber optic"
"0379-DJQHR",67,1,"DSL"
"0781-LKXBR",9,0,"Fiber optic"
"5543-QDCRY",4,1,"DSL"
"0297-RBCSG",19,1,"DSL"
"4694-PHWFW",8,1,"No"
"0835-JKADZ",71,1,"Fiber optic"
"1907-UBQFC",10,0,"Fiber optic"
"7508-SMHXL",15,1,"Fiber optic"
"3865-YIOTT",72,1,"Fiber optic"
"5993-BQHEA",12,1,"No"
"6024-RUGGH",72,1,"No"
"6513-EECDB",1,0,"Fiber optic"
"3956-CJUST",23,1,"Fiber optic"
"4079-WWQQQ",72,1,"DSL"
"6103-BOCOU",26,1,"Fiber optic"
"5149-TGWDZ",21,1,"Fiber optic"
"7471-WNSUF",60,1,"No"
"8942-DBMHZ",12,1,"No"
"4301-VVZKA",16,1,"Fiber optic"
"9199-PWQVC",63,1,"DSL"
"4824-GUCBY",22,1,"Fiber optic"
"5393-HJZSM",32,1,"DSL"
"7074-IEVOJ",3,0,"Fiber optic"
"9625-QSTYE",13,0,"Fiber optic"
"0862-PRCBS",68,1,"Fiber optic"
"8812-ZRHFP",30,1,"Fiber optic"
"5146-CBVOE",16,1,"Fiber optic"
"0454-OKRCT",33,1,"Fiber optic"
"5787-KXGIY",72,1,"No"
"4750-ZRXIU",4,0,"Fiber optic"
"4198-VFOEA",12,1,"DSL"
"6630-UJZMY",4,1,"Fiber optic"
"6400-BWQKW",6,0,"Fiber optic"
"2692-AQCPF",65,1,"Fiber optic"
"0347-UBKUZ",15,1,"No"
"0835-DUUIQ",24,1,"No"
"0811-GSDTP",13,1,"DSL"
"7567-ECMCM",24,1,"Fiber optic"
"6115-ZTBFQ",72,1,"DSL"
"6353-BRMMA",54,1,"Fiber optic"
"6680-WKXRZ",3,0,"Fiber optic"
"6231-WFGFH",4,1,"No"
"9904-EHEVJ",32,1,"Fiber optic"
"7028-DVOIQ",35,0,"Fiber optic"
"6169-PPETC",35,1,"No"
"4208-UFFGW",2,0,"DSL"
"8584-KMVXD",8,1,"Fiber optic"
"8467-WYNSR",22,1,"DSL"
"0851-DFJKB",15,1,"DSL"
"5382-SOYZL",22,1,"Fiber optic"
"9448-REEVD",1,0,"DSL"
"3261-CQXOL",71,1,"No"
"8388-FYNPZ",4,1,"DSL"
"4002-BQWPQ",25,1,"DSL"
"5651-YLPRD",32,1,"Fiber optic"
"2826-DXLQO",7,1,"DSL"
"4378-BZYFP",17,1,"No"
"9489-UTFKA",8,1,"DSL"
"4849-PYRLQ",56,1,"DSL"
"9117-SHLZX",1,0,"DSL"
"9889-TMAHG",8,0,"Fiber optic"
"4541-RMRLG",7,0,"No"
"7764-BDPEE",3,1,"No"
"3429-IFLEM",71,1,"DSL"
"3158-MOERK",2,0,"Fiber optic"
"7294-TMAOP",1,0,"Fiber optic"
"5002-GCQFH",49,1,"Fiber optic"
"0556-FJEGU",58,1,"DSL"
"8919-FYFQZ",44,0,"DSL"
"0604-THJFP",59,1,"DSL"
"2834-JRTUA",71,0,"Fiber optic"
"5875-YPQFJ",1,0,"Fiber optic"
"5879-SESNB",11,1,"Fiber optic"
"6646-QVXLR",62,0,"Fiber optic"
"6461-PPAXN",35,1,"DSL"
"3318-ISQFQ",20,1,"No"
"1106-HRLKZ",40,1,"No"
"2483-XSSMZ",39,1,"DSL"
"8603-IJWDN",1,0,"Fiber optic"
"8165-ZJRNM",72,1,"No"
"9369-XFEHK",33,0,"Fiber optic"
"2604-XVDAM",12,1,"DSL"
"3717-OFRTN",1,1,"No"
"9046-JBFWA",27,1,"No"
"3280-NMUVX",34,1,"No"
"1206-EHBDD",56,1,"Fiber optic"
"8361-LBRDI",58,1,"No"
"4883-KCPZJ",22,1,"No"
"9108-EQPNQ",10,1,"No"
"7277-KAMWT",13,1,"No"
"3842-IYKUE",35,0,"Fiber optic"
"6641-XRPSU",34,0,"Fiber optic"
"1374-DMZUI",4,0,"Fiber optic"
"2545-LXYVJ",72,1,"No"
"3234-VKACU",2,1,"DSL"
"8357-EQXFO",7,0,"Fiber optic"
"1989-PRJHP",27,0,"Fiber optic"
"8120-JDCAM",4,1,"Fiber optic"
"8917-FAEMR",37,1,"No"
"7047-YXDMZ",21,1,"No"
"2858-EIMXH",53,1,"Fiber optic"
"9524-EGPJC",18,0,"Fiber optic"
"6993-OHLXR",2,0,"Fiber optic"
"8818-XYFCQ",32,0,"Fiber optic"
"6419-ZTTLE",23,1,"No"
"0929-HYQEW",3,1,"DSL"
"6614-YOLAC",71,1,"DSL"
"7426-RHZGU",9,1,"Fiber optic"
"4065-JJAVA",1,1,"DSL"
"4695-VADHF",18,0,"DSL"
"3863-IUBJR",12,0,"DSL"
"7649-SIJJF",71,1,"DSL"
"9361-YNQWJ",64,1,"No"
"3748-FVMZZ",4,1,"DSL"
"9391-TTOYH",23,1,"No"
"1452-XRSJV",39,1,"DSL"
"3422-WJOYD",28,1,"DSL"
"8242-SOQUO",5,1,"Fiber optic"
"7460-ITWWP",45,1,"Fiber optic"
"7147-AYBAA",37,1,"Fiber optic"
"7868-TMWMZ",60,1,"Fiber optic"
"4822-RVYBB",8,0,"Fiber optic"
"6732-FZUGP",47,1,"Fiber optic"
"8436-BJUMM",26,0,"Fiber optic"
"4184-TJFAN",3,0,"Fiber optic"
"8329-GWVPJ",50,1,"Fiber optic"
"1352-VHKAJ",27,1,"DSL"
"4145-UQXUQ",8,0,"Fiber optic"
"2632-TACXW",62,1,"No"
"8146-QQKZH",71,1,"DSL"
"1767-CJKBA",66,1,"No"
"6445-TNRXS",68,1,"Fiber optic"
"4581-LNWUM",13,1,"DSL"
"4869-EPIUS",56,1,"Fiber optic"
"9948-YPTDG",38,0,"Fiber optic"
"1236-WFCDV",14,0,"Fiber optic"
"1915-OAKWD",16,1,"No"
"7296-PIXQY",14,1,"Fiber optic"
"4883-QICIH",32,0,"Fiber optic"
"3354-OADJP",8,1,"DSL"
"3524-WQDSG",43,1,"Fiber optic"
"0810-DHDBD",52,1,"DSL"
"4026-SKKHW",3,1,"DSL"
"2829-HYVZP",29,1,"No"
"8329-IBCTI",1,0,"No"
"1271-SJBGZ",12,0,"DSL"
"3845-JHAMY",16,1,"DSL"
"7013-PSXHK",40,1,"DSL"
"5669-SRAIP",5,0,"DSL"
"5981-ITEMU",40,0,"Fiber optic"
"3486-NPGST",36,1,"No"
"6941-PMGEP",5,0,"Fiber optic"
"1624-WOIWJ",10,0,"Fiber optic"
"2074-GKOWZ",2,0,"Fiber optic"
"0376-YMCJC",23,0,"Fiber optic"
"6100-FJZDG",26,1,"No"
"4829-ZLJTK",72,1,"Fiber optic"
"1730-VFMWO",34,1,"DSL"
"7143-BQIBA",10,1,"DSL"
"3800-LYTRK",14,1,"DSL"
"0634-SZPQA",23,0,"Fiber optic"
"9646-NMHXE",47,1,"No"
"7030-NJVDP",24,1,"Fiber optic"
"5536-RTPWK",49,0,"Fiber optic"
"8883-GRDWQ",20,1,"DSL"
"6166-ILMNY",2,0,"Fiber optic"
"3097-NNSPB",2,0,"DSL"
"7771-ZONAT",22,1,"DSL"
"0655-RBDUG",7,0,"Fiber optic"
"2111-DWYHN",1,1,"No"
"4194-WHFCB",59,1,"Fiber optic"
"4121-AGSIN",58,1,"No"
"4361-BKAXE",41,0,"Fiber optic"
"9845-PEEKO",59,1,"Fiber optic"
"0455-XFASS",3,1,"Fiber optic"
"0301-KOBTQ",32,1,"No"
"1751-NCDLI",46,1,"Fiber optic"
"9878-TNQGW",2,0,"Fiber optic"
"9170-ARBTB",52,1,"No"
"4441-NIHPT",13,0,"Fiber optic"
"8999-BOHSE",11,0,"Fiber optic"
"7241-AJHFS",32,1,"Fiber optic"
"7029-RPUAV",17,0,"Fiber optic"
"4546-FOKWR",16,1,"Fiber optic"
"9036-CSKBW",51,1,"Fiber optic"
"5832-TRLPB",29,1,"DSL"
"8590-YFFQO",70,1,"DSL"
"8659-IOOPU",71,1,"Fiber optic"
"1338-CECEE",41,1,"DSL"
"7439-DKZTW",1,1,"Fiber optic"
"4646-QZXTF",7,1,"DSL"
"4607-CHPCA",25,0,"Fiber optic"
"9742-XOKTS",67,1,"Fiber optic"
"6921-OZMFH",5,1,"DSL"
"9578-FOMUK",15,1,"No"
"4712-UYOOI",20,1,"No"
"8824-RWFXJ",3,0,"DSL"
"7722-CVFXN",54,1,"Fiber optic"
"8717-VCTXJ",42,1,"No"
"7363-QTBIW",9,1,"Fiber optic"
"4159-NAAIX",63,1,"Fiber optic"
"0971-QIFJK",69,1,"No"
"9397-TZSHA",69,1,"No"
"3391-JSQEW",40,1,"DSL"
"0343-QLUZP",60,1,"DSL"
"9763-PDTKK",4,0,"Fiber optic"
"2176-LVPNX",71,1,"DSL"
"7627-JKIAZ",37,0,"Fiber optic"
"3312-UUMZW",32,1,"Fiber optic"
"1271-UODNO",39,1,"DSL"
"8461-EFQYM",38,1,"No"
"6900-RBKER",52,1,"Fiber optic"
"6891-JPYFF",48,1,"Fiber optic"
"1459-QNFQT",70,1,"DSL"
"1047-NNCBF",20,1,"Fiber optic"
"3696-XRIEN",50,1,"DSL"
"4081-DYXAV",19,0,"DSL"
"0074-HDKDG",25,1,"DSL"
"8791-GFXLZ",12,1,"DSL"
"8111-SLLHI",39,0,"Fiber optic"
"0927-LCSMG",7,0,"Fiber optic"
"9330-DHBFL",23,1,"DSL"
"0098-BOWSO",27,1,"No"
"3452-ABWRL",47,1,"Fiber optic"
"5859-HZYLF",26,1,"No"
"8257-RZAHR",14,0,"DSL"
"5293-WXJAK",11,0,"Fiber optic"
"3156-QLHBO",2,1,"No"
"2208-NQBCT",26,1,"Fiber optic"
"1779-PWPMG",72,1,"Fiber optic"
"6621-NRZAK",63,1,"No"
"0831-JNISG",71,1,"No"
"0774-IFUVM",11,1,"DSL"
"3082-WQRVY",14,1,"No"
"9553-DLCLU",13,1,"DSL"
"1641-BYBTK",6,1,"No"
"2460-NGXBJ",11,1,"Fiber optic"
"2446-ZKVAF",18,1,"DSL"
"0841-NULXI",1,0,"DSL"
"3522-CDKHF",32,1,"Fiber optic"
"1430-SFQSA",29,1,"DSL"
"0411-EZJZE",3,1,"DSL"
"7851-WZEKY",2,0,"Fiber optic"
"8844-TONUD",13,0,"Fiber optic"
"8807-ARQET",41,1,"DSL"
"8992-CEUEN",1,1,"No"
"4320-QMLLA",7,1,"DSL"
"8777-PVYGU",52,1,"DSL"
"8292-ITGYJ",45,1,"No"
"6870-ZWMNX",70,1,"DSL"
"0621-CXBKL",53,1,"No"
"5268-DSMNQ",62,1,"Fiber optic"
"5334-JLAXU",60,1,"Fiber optic"
"4086-YQSNZ",3,0,"Fiber optic"
"6242-MBHPK",23,1,"Fiber optic"
"5868-CZJDR",1,0,"DSL"
"9359-UGBTK",67,1,"DSL"
"0135-NMXAP",12,0,"Fiber optic"
"4782-OSFXZ",71,1,"DSL"
"6479-OAUSD",25,1,"No"
"7129-ACFOG",5,1,"DSL"
"4189-NAKJS",26,1,"DSL"
"5562-BETPV",1,1,"No"
"1282-IHQAC",70,1,"DSL"
"9127-FHJBZ",72,1,"Fiber optic"
"6270-OMFIW",60,0,"Fiber optic"
"1641-RQDAY",32,1,"Fiber optic"
"0107-WESLM",1,0,"No"
"6994-ORCWG",14,1,"DSL"
"1346-UFHAX",13,1,"Fiber optic"
"3992-YWPKO",6,0,"Fiber optic"
"2933-XEUJM",46,1,"DSL"
"0125-LZQXK",15,0,"Fiber optic"
"5461-QKNTN",43,1,"Fiber optic"
"4835-YSJMR",39,1,"DSL"
"8399-YNDCH",21,0,"DSL"
"3164-YAXFY",57,1,"DSL"
"0887-WBJVH",53,1,"Fiber optic"
"4660-IRIBM",18,1,"Fiber optic"
"5673-FSSMF",1,0,"DSL"
"7670-ZBPOQ",58,1,"DSL"
"8089-UZWLX",71,1,"Fiber optic"
"0080-OROZO",35,1,"Fiber optic"
"3916-NRPAP",3,1,"Fiber optic"
"6807-SIWJI",38,1,"Fiber optic"
"8221-HVAYI",35,1,"DSL"
"1579-KLYDT",7,0,"Fiber optic"
"5232-NXPAY",47,1,"DSL"
"8967-SZQAS",14,1,"DSL"
"4468-KAZHE",20,1,"DSL"
"0455-ENTCR",66,1,"DSL"
"8944-AILEF",15,1,"No"
"5542-NKVRU",42,1,"No"
"7126-RBHSD",17,1,"Fiber optic"
"5370-IIVVL",37,1,"Fiber optic"
"6789-HJBWG",12,1,"DSL"
"3927-NLNRY",53,0,"Fiber optic"
"9087-EYCPR",60,1,"No"
"6791-YBNAK",18,1,"DSL"
"6358-LYNGM",1,0,"Fiber optic"
"6077-BDPXA",3,1,"Fiber optic"
"0013-MHZWF",9,1,"DSL"
"5494-HECPR",1,0,"Fiber optic"
"8268-YDIXR",56,1,"Fiber optic"
"9824-BEMCV",17,0,"Fiber optic"
"1373-ORVIZ",11,0,"DSL"
"4291-SHSBH",7,1,"Fiber optic"
"6980-IMXXE",69,1,"No"
"9866-QEVEE",19,0,"Fiber optic"
"9897-KXHCM",3,0,"Fiber optic"
"0040-HALCW",54,1,"No"
"0784-GTUUK",62,1,"No"
"7979-CORPM",24,0,"Fiber optic"
"2294-DMMUS",62,1,"DSL"
"0872-JCPIB",17,1,"DSL"
"3055-MJDSB",9,1,"DSL"
"9091-WTUUY",64,1,"DSL"
"1618-CFHME",2,0,"Fiber optic"
"3165-HDOEW",1,0,"DSL"
"6581-NQCBA",16,0,"DSL"
"7115-IRDHS",72,1,"No"
"8496-DMZUK",30,1,"Fiber optic"
"2040-VZIKE",49,1,"Fiber optic"
"9068-VPWQQ",61,1,"DSL"
"0178-SZBHO",47,1,"Fiber optic"
"0384-RVBPI",20,1,"DSL"
"1689-MRZQR",34,0,"Fiber optic"
"1299-AURJA",70,1,"No"
"4525-VZCZG",54,1,"Fiber optic"
"1543-LLLFT",61,1,"Fiber optic"
"5835-BEQEU",3,0,"Fiber optic"
"2788-CJQAQ",13,1,"No"
"5565-FILXA",16,0,"Fiber optic"
"0319-QZTCO",3,1,"DSL"
"2120-SMPEX",25,1,"No"
"0096-FCPUF",30,1,"DSL"
"0668-OGMHD",21,1,"DSL"
"5552-ZNFSJ",1,0,"DSL"
"2223-KAGMX",15,0,"No"
"6507-ZJSUR",23,1,"Fiber optic"
"9408-HRXRK",45,1,"Fiber optic"
"5593-SUAOO",24,1,"Fiber optic"
"7321-PKUYW",11,0,"Fiber optic"
"2833-SLKDQ",1,0,"DSL"
"6766-HFKLA",56,1,"Fiber optic"
"7595-EUIVN",1,0,"Fiber optic"
"7617-EYGLW",1,1,"No"
"2026-TGDHM",7,0,"Fiber optic"
"9220-ZNKJI",55,1,"Fiber optic"
"4030-VPZBD",2,0,"DSL"
"2226-ICFDO",72,1,"DSL"
"0723-VSOBE",45,1,"DSL"
"5529-GIBVH",47,1,"No"
"4187-CINZD",46,0,"Fiber optic"
"9992-UJOEL",2,1,"DSL"
"4741-WWJQZ",2,1,"Fiber optic"
"6625-UTXEW",12,1,"DSL"
"6818-WOBHJ",68,0,"Fiber optic"
"6244-BESBM",69,1,"Fiber optic"
"1004-NOZNR",56,1,"Fiber optic"
"1251-STYSZ",4,1,"Fiber optic"
"2612-PHGOX",64,1,"DSL"
"2408-TZMJL",59,0,"Fiber optic"
"8480-PPONV",62,1,"Fiber optic"
"8780-IHCRN",63,1,"No"
"4598-ZADCK",53,1,"DSL"
"1257-SXUXQ",5,1,"No"
"9681-KYGYB",49,1,"Fiber optic"
"7182-OVLBJ",62,1,"Fiber optic"
"5095-ETBRJ",55,1,"DSL"
"7005-CYUIL",71,1,"Fiber optic"
"4821-WQOYN",72,1,"No"
"4730-AWNAU",36,1,"DSL"
"3452-FLHYD",25,1,"No"
"2388-LAESQ",72,1,"Fiber optic"
"9531-NSBMR",36,1,"No"
"6260-ONULR",1,1,"DSL"
"4389-UEFCZ",72,1,"Fiber optic"
"8711-LOBKY",59,1,"No"
"9134-CEQMF",7,0,"Fiber optic"
"8985-OOPOS",1,1,"DSL"
"8800-ZKRFW",30,1,"Fiber optic"
"2616-FLVQC",64,1,"No"
"9968-FFVVH",63,1,"DSL"
"3108-PCCGG",72,1,"DSL"
"7993-PYKOF",8,0,"Fiber optic"
"8390-FESFV",62,1,"DSL"
"3022-BEXHZ",67,1,"Fiber optic"
"5027-XWQHA",6,0,"DSL"
"6248-TKCQV",70,1,"DSL"
"6729-GDNGC",20,1,"Fiber optic"
"6198-ZFIOJ",5,1,"Fiber optic"
"5989-OMNJE",24,1,"DSL"
"4566-QVRRW",11,0,"DSL"
"1291-CUOCY",72,1,"Fiber optic"
"9795-SHUHB",66,1,"DSL"
"3230-IUALN",45,1,"DSL"
"0042-RLHYP",69,1,"No"
"8519-IMDHU",15,0,"Fiber optic"
"4945-RVMTE",28,1,"DSL"
"0201-OAMXR",70,0,"Fiber optic"
"1866-NXPSP",36,1,"DSL"
"3372-KWFBM",16,0,"Fiber optic"
"7831-QGOXH",18,0,"Fiber optic"
"6393-WRYZE",34,0,"Fiber optic"
"3941-XTSKM",42,1,"DSL"
"1661-CZBAU",48,1,"DSL"
"6599-RCLCJ",47,0,"Fiber optic"
"9831-BPFRI",39,0,"Fiber optic"
"5158-RIVOP",11,1,"No"
"9788-YTFGE",7,1,"No"
"9277-JOOMO",3,1,"No"
"1907-YLNYW",8,1,"DSL"
"1725-MIMXW",1,0,"No"
"8947-YRTDV",32,1,"Fiber optic"
"3161-ONRWK",60,1,"DSL"
"0114-RSRRW",10,1,"No"
"4565-NLZBV",71,1,"No"
"0031-PVLZI",4,0,"No"
"7206-GZCDC",1,0,"Fiber optic"
"6682-VCIXC",43,1,"DSL"
"4791-QRGMF",59,0,"Fiber optic"
"6475-VHUIZ",23,1,"DSL"
"3910-MRQOY",72,1,"No"
